23.08.21 09:17:36;00;024;15;0 
23.08.21 09:17:42;00;028;04;0 
23.08.21 09:17:57;00;026;02;0 
23.08.21 09:18:13;00;022;04;0 
23.08.21 09:18:14;00;022;04;1 
23.08.21 09:18:25;00;024;03;0 
23.08.21 09:18:30;00;021;01;0 
23.08.21 09:18:59;00;030;02;0 
23.08.21 09:19:07;00;024;03;1 
23.08.21 09:19:43;00;016;02;0 
23.08.21 09:20:01;00;023;04;0 
23.08.21 09:20:31;00;016;03;1 
23.08.21 09:21:17;00;027;03;0 
23.08.21 09:21:21;00;025;02;0 
23.08.21 09:22:01;00;033;06;1 
23.08.21 09:22:31;00;019;04;1 
23.08.21 09:22:33;00;020;06;1 
23.08.21 09:22:56;00;028;04;1 
23.08.21 09:22:57;00;023;02;0 
23.08.21 09:23:01;00;023;05;1 
23.08.21 09:23:03;00;026;04;1 
23.08.21 09:24:09;00;017;05;1 
23.08.21 09:24:11;00;020;05;1 
23.08.21 09:24:35;00;025;05;1 
23.08.21 09:24:37;00;024;05;1 
23.08.21 09:25:04;00;021;05;1 
23.08.21 09:25:13;00;029;06;1 
23.08.21 09:25:22;00;023;05;1 
23.08.21 09:25:33;00;041;01;0 
23.08.21 09:25:40;00;030;05;1 
23.08.21 09:26:13;00;034;05;1 
23.08.21 09:26:50;00;023;02;0 
23.08.21 09:27:31;00;028;04;1 
23.08.21 09:27:35;00;020;03;1 
23.08.21 09:27:40;00;028;02;0 
23.08.21 09:27:52;00;032;02;0 
23.08.21 09:27:56;00;030;02;0 
23.08.21 09:28:56;00;034;03;0 
23.08.21 09:29:09;00;030;05;1 
23.08.21 09:29:10;00;027;02;0 
23.08.21 09:29:44;00;018;06;1 
23.08.21 09:30:09;00;032;04;1 
23.08.21 09:30:15;00;027;05;1 
23.08.21 09:30:36;00;026;03;0 
23.08.21 09:30:52;00;020;04;1 
23.08.21 09:31:05;00;038;05;1 
23.08.21 09:31:22;00;035;09;1 
23.08.21 09:31:36;00;034;03;0 
23.08.21 09:31:50;00;024;05;1 
23.08.21 09:32:37;00;032;04;1 
23.08.21 09:33:14;00;024;01;0 
23.08.21 09:33:19;00;013;04;1 
23.08.21 09:33:50;00;023;05;1 
23.08.21 09:34:05;00;030;03;0 
23.08.21 09:34:39;00;019;01;0 
23.08.21 09:35:13;00;030;05;1 
23.08.21 09:35:19;00;029;05;1 
23.08.21 09:35:57;00;029;04;1 
23.08.21 09:36:09;00;041;02;0 
23.08.21 09:36:17;00;021;05;1 
23.08.21 09:36:36;00;022;03;0 
23.08.21 09:37:18;00;020;05;0 
23.08.21 09:37:18;00;020;05;1 
23.08.21 09:37:58;00;014;04;1 
23.08.21 09:38:05;00;026;18;1 
23.08.21 09:38:20;00;032;06;0 
23.08.21 09:38:26;00;035;02;0 
23.08.21 09:38:28;00;025;06;1 
23.08.21 09:38:54;00;019;04;1 
23.08.21 09:38:55;00;027;01;0 
23.08.21 09:39:56;00;024;03;0 
23.08.21 09:40:15;00;033;01;0 
23.08.21 09:40:23;00;027;06;1 
23.08.21 09:40:39;00;026;06;1 
23.08.21 09:40:59;00;024;01;0 
23.08.21 09:41:13;00;015;05;1 
23.08.21 09:41:22;00;027;05;1 
23.08.21 09:41:37;00;023;05;1 
23.08.21 09:41:59;00;015;03;1 
23.08.21 09:42:30;00;016;01;0 
23.08.21 09:42:37;00;023;06;1 
23.08.21 09:42:39;00;023;06;1 
23.08.21 09:43:19;00;039;02;0 
23.08.21 09:43:57;00;022;02;0 
23.08.21 09:44:30;00;024;02;0 
23.08.21 09:45:12;00;023;04;1 
23.08.21 09:45:16;00;023;04;1 
23.08.21 09:45:24;00;031;05;1 
23.08.21 09:45:31;00;024;04;1 
23.08.21 09:46:27;00;015;07;1 
23.08.21 09:47:40;00;027;02;0 
23.08.21 09:47:55;00;029;01;0 
23.08.21 09:48:04;00;017;04;1 
23.08.21 09:48:11;00;014;03;1 
23.08.21 09:48:18;00;020;04;1 
23.08.21 09:48:43;00;025;05;1 
23.08.21 09:48:58;00;020;02;0 
23.08.21 09:49:07;00;026;04;0 
23.08.21 09:49:09;00;029;04;0 
23.08.21 09:49:17;00;027;05;1 
23.08.21 09:49:22;00;026;05;1 
23.08.21 09:49:27;00;026;05;1 
23.08.21 09:50:26;00;050;04;0 
23.08.21 09:50:43;00;026;05;1 
23.08.21 09:51:09;00;026;05;1 
23.08.21 09:51:19;00;032;03;0 
23.08.21 09:51:47;00;027;02;0 
23.08.21 09:51:59;00;033;15;1 
23.08.21 09:52:06;00;028;05;1 
23.08.21 09:52:16;00;030;03;0 
23.08.21 09:52:20;00;024;02;0 
23.08.21 09:52:23;00;031;02;0 
23.08.21 09:52:55;00;027;02;0 
23.08.21 09:52:58;00;029;01;0 
23.08.21 09:54:01;00;024;05;1 
23.08.21 09:54:12;00;022;02;0 
23.08.21 09:54:33;00;016;03;1 
23.08.21 09:54:37;00;018;04;1 
23.08.21 09:54:55;00;028;05;1 
23.08.21 09:54:58;00;024;06;1 
23.08.21 09:55:08;00;044;06;1 
23.08.21 09:55:38;00;030;04;1 
23.08.21 09:57:23;00;027;06;1 
23.08.21 09:57:33;00;029;02;0 
23.08.21 09:57:37;00;034;02;0 
23.08.21 09:57:58;00;030;01;0 
23.08.21 09:58:05;00;021;05;1 
23.08.21 09:58:21;00;027;02;0 
23.08.21 09:58:36;00;025;04;1 
23.08.21 09:59:25;00;024;02;0 
23.08.21 09:59:35;00;028;01;0 
23.08.21 10:00:01;00;029;06;1 
23.08.21 10:00:53;00;024;02;0 
23.08.21 10:00:56;00;030;02;0 
23.08.21 10:01:34;00;025;02;0 
23.08.21 10:02:22;00;026;06;1 
23.08.21 10:02:26;00;026;05;1 
23.08.21 10:02:29;00;020;05;1 
23.08.21 10:02:35;00;028;05;1 
23.08.21 10:02:38;00;030;01;0 
23.08.21 10:02:46;00;030;03;0 
23.08.21 10:03:25;00;030;02;0 
23.08.21 10:03:49;00;039;06;1 
23.08.21 10:03:51;00;045;16;1 
23.08.21 10:04:16;00;018;05;0 
23.08.21 10:04:16;00;018;05;1 
23.08.21 10:04:58;00;024;04;1 
23.08.21 10:04:59;00;027;05;1 
23.08.21 10:05:17;00;032;03;0 
23.08.21 10:05:33;00;027;12;0 
23.08.21 10:05:58;00;024;02;0 
23.08.21 10:06:17;00;027;01;0 
23.08.21 10:06:22;00;031;08;1 
23.08.21 10:06:36;00;029;06;1 
23.08.21 10:06:39;00;029;05;1 
23.08.21 10:06:41;00;027;02;0 
23.08.21 10:06:49;00;029;01;0 
23.08.21 10:07:02;00;026;01;0 
23.08.21 10:07:19;00;030;03;0 
23.08.21 10:07:25;00;042;02;0 
23.08.21 10:08:13;00;030;05;1 
23.08.21 10:08:33;00;033;01;0 
23.08.21 10:08:38;00;033;05;1 
23.08.21 10:09:16;00;032;05;1 
23.08.21 10:09:19;00;029;04;1 
23.08.21 10:09:34;00;023;15;1 
23.08.21 10:09:55;00;028;05;1 
23.08.21 10:10:16;00;024;06;1 
23.08.21 10:10:43;00;036;06;1 
23.08.21 10:10:50;00;026;06;1 
23.08.21 10:10:53;00;022;04;1 
23.08.21 10:10:59;00;024;05;1 
23.08.21 10:11:15;00;025;05;1 
23.08.21 10:11:18;00;027;02;0 
23.08.21 10:11:22;00;032;06;1 
23.08.21 10:11:46;00;035;02;0 
23.08.21 10:12:02;00;034;01;0 
23.08.21 10:12:26;00;025;02;0 
23.08.21 10:12:35;00;021;02;0 
23.08.21 10:13:01;00;031;04;1 
23.08.21 10:13:37;00;019;04;1 
23.08.21 10:13:46;00;023;04;1 
23.08.21 10:13:49;00;022;05;1 
23.08.21 10:13:55;00;030;05;1 
23.08.21 10:14:06;00;029;02;0 
23.08.21 10:14:10;00;031;06;1 
23.08.21 10:14:21;00;035;03;0 
23.08.21 10:14:53;00;022;06;1 
23.08.21 10:15:08;00;023;06;1 
23.08.21 10:15:26;00;027;06;1 
23.08.21 10:15:38;00;032;05;1 
23.08.21 10:16:18;00;018;04;1 
23.08.21 10:16:32;00;035;02;0 
23.08.21 10:16:50;00;027;02;0 
23.08.21 10:16:53;00;031;04;1 
23.08.21 10:17:01;00;031;01;0 
23.08.21 10:17:03;00;032;02;0 
23.08.21 10:17:09;00;033;02;0 
23.08.21 10:17:11;00;025;04;1 
23.08.21 10:17:24;00;032;01;0 
23.08.21 10:17:37;00;031;03;0 
23.08.21 10:17:38;00;036;05;0 
23.08.21 10:17:50;00;030;05;0 
23.08.21 10:18:02;00;031;02;0 
23.08.21 10:18:15;00;034;03;0 
23.08.21 10:18:37;00;032;02;0 
23.08.21 10:18:43;00;028;02;0 
23.08.21 10:18:45;00;028;03;0 
23.08.21 10:18:59;00;034;05;1 
23.08.21 10:19:10;00;035;04;1 
23.08.21 10:19:17;00;036;03;0 
23.08.21 10:19:23;00;028;06;1 
23.08.21 10:19:57;00;024;03;0 
23.08.21 10:20:54;00;019;06;1 
23.08.21 10:20:57;00;023;05;1 
23.08.21 10:21:55;00;030;02;0 
23.08.21 10:22:19;00;013;04;1 
23.08.21 10:22:43;00;039;06;1 
23.08.21 10:22:48;00;028;04;1 
23.08.21 10:22:50;00;027;04;1 
23.08.21 10:23:34;00;025;02;0 
23.08.21 10:23:53;00;028;06;1 
23.08.21 10:24:26;00;038;11;0 
23.08.21 10:24:37;00;029;03;0 
23.08.21 10:25:06;00;033;05;1 
23.08.21 10:25:13;00;025;04;1 
23.08.21 10:25:31;00;017;04;1 
23.08.21 10:25:45;00;023;02;0 
23.08.21 10:25:56;00;023;05;1 
23.08.21 10:26:10;00;030;03;0 
23.08.21 10:26:14;00;030;01;0 
23.08.21 10:26:49;00;021;05;1 
23.08.21 10:27:06;00;028;04;1 
23.08.21 10:27:18;00;025;04;1 
23.08.21 10:27:21;00;023;05;1 
23.08.21 10:27:41;00;033;01;0 
23.08.21 10:27:52;00;028;02;0 
23.08.21 10:28:59;00;028;02;0 
23.08.21 10:29:05;00;027;05;1 
23.08.21 10:29:11;00;040;05;1 
23.08.21 10:29:20;00;040;05;1 
23.08.21 10:30:10;00;023;04;0 
23.08.21 10:30:21;00;033;06;1 
23.08.21 10:30:50;00;024;05;1 
23.08.21 10:30:55;00;025;05;1 
23.08.21 10:31:12;00;036;06;1 
23.08.21 10:31:45;00;022;06;0 
23.08.21 10:31:46;00;036;02;0 
23.08.21 10:32:58;00;035;02;0 
23.08.21 10:33:05;00;024;05;1 
23.08.21 10:33:17;00;016;05;1 
23.08.21 10:33:19;00;024;05;1 
23.08.21 10:33:28;00;029;04;1 
23.08.21 10:33:50;00;018;06;1 
23.08.21 10:34:04;00;024;05;1 
23.08.21 10:34:09;00;027;05;1 
23.08.21 10:34:25;00;017;13;1 
23.08.21 10:34:30;00;018;03;1 
23.08.21 10:34:47;00;025;04;1 
23.08.21 10:34:51;00;022;06;1 
23.08.21 10:35:08;00;034;03;0 
23.08.21 10:35:17;00;033;02;0 
23.08.21 10:35:27;00;031;05;1 
23.08.21 10:36:03;00;026;05;1 
23.08.21 10:36:16;00;024;04;1 
23.08.21 10:36:43;00;026;06;0 
23.08.21 10:36:46;00;024;02;0 
23.08.21 10:36:49;00;022;02;0 
23.08.21 10:37:01;00;023;04;0 
23.08.21 10:37:04;00;025;01;0 
23.08.21 10:37:26;00;021;11;1 
23.08.21 10:37:36;00;030;05;1 
23.08.21 10:37:47;00;022;04;1 
23.08.21 10:37:53;00;030;05;1 
23.08.21 10:37:56;00;032;03;0 
23.08.21 10:38:10;00;027;04;1 
23.08.21 10:38:47;00;037;03;0 
23.08.21 10:39:05;00;029;02;0 
23.08.21 10:39:09;00;034;06;1 
23.08.21 10:39:17;00;023;03;1 
23.08.21 10:39:20;00;031;02;0 
23.08.21 10:39:27;00;030;05;1 
23.08.21 10:39:31;00;027;05;1 
23.08.21 10:39:34;00;028;05;1 
23.08.21 10:39:51;00;025;04;1 
23.08.21 10:40:18;00;032;06;1 
23.08.21 10:40:29;00;035;02;0 
23.08.21 10:40:38;00;031;05;1 
23.08.21 10:40:42;00;032;04;1 
23.08.21 10:40:50;00;031;06;1 
23.08.21 10:40:59;00;022;04;1 
23.08.21 10:41:19;00;018;03;1 
23.08.21 10:41:35;00;032;02;0 
23.08.21 10:41:45;00;021;05;1 
23.08.21 10:42:04;00;029;01;0 
23.08.21 10:42:06;00;024;01;0 
23.08.21 10:42:21;00;033;02;0 
23.08.21 10:42:37;00;030;16;1 
23.08.21 10:43:18;00;013;03;1 
23.08.21 10:43:23;00;025;02;0 
23.08.21 10:43:38;00;030;05;1 
23.08.21 10:43:41;00;030;06;1 
23.08.21 10:43:43;00;029;05;1 
23.08.21 10:43:48;00;018;04;1 
23.08.21 10:43:58;00;014;04;1 
23.08.21 10:45:01;00;026;07;1 
23.08.21 10:45:03;00;023;06;1 
23.08.21 10:45:58;00;024;02;0 
23.08.21 10:46:19;00;023;05;1 
23.08.21 10:46:51;00;032;01;0 
23.08.21 10:46:57;00;034;06;1 
23.08.21 10:47:01;00;032;06;1 
23.08.21 10:47:18;00;031;01;0 
23.08.21 10:47:24;00;029;01;0 
23.08.21 10:47:25;00;028;05;1 
23.08.21 10:47:34;00;024;05;1 
23.08.21 10:47:39;00;026;04;1 
23.08.21 10:48:07;00;030;05;1 
23.08.21 10:48:11;00;032;06;1 
23.08.21 10:48:19;00;030;05;1 
23.08.21 10:48:41;00;031;01;0 
23.08.21 10:49:29;00;019;06;0 
23.08.21 10:49:48;00;024;06;1 
23.08.21 10:50:30;00;030;05;1 
23.08.21 10:50:42;00;033;04;0 
23.08.21 10:51:05;00;031;05;1 
23.08.21 10:51:17;00;027;04;0 
23.08.21 10:51:58;00;034;04;0 
23.08.21 10:52:02;00;032;03;0 
23.08.21 10:52:22;00;030;05;1 
23.08.21 10:52:25;00;032;06;1 
23.08.21 10:52:55;00;016;01;0 
23.08.21 10:53:02;00;024;04;0 
23.08.21 10:53:10;00;027;05;1 
23.08.21 10:53:11;00;033;06;1 
23.08.21 10:53:42;00;028;05;1 
23.08.21 10:53:54;00;030;03;0 
23.08.21 10:54:03;00;031;06;1 
23.08.21 10:54:27;00;026;03;0 
23.08.21 10:54:31;00;016;01;0 
23.08.21 10:54:38;00;016;04;1 
23.08.21 10:54:56;00;027;03;0 
23.08.21 10:54:59;00;028;04;0 
23.08.21 10:55:09;00;029;05;1 
23.08.21 10:55:11;00;029;05;1 
23.08.21 10:55:19;00;022;04;1 
23.08.21 10:55:23;00;025;05;1 
23.08.21 10:55:26;00;032;06;1 
23.08.21 10:55:42;00;030;04;0 
23.08.21 10:55:59;00;023;06;1 
23.08.21 10:56:13;00;019;07;1 
23.08.21 10:56:15;00;019;03;1 
23.08.21 10:56:27;00;020;03;1 
23.08.21 10:56:28;00;035;01;0 
23.08.21 10:56:45;00;031;01;0 
23.08.21 10:57:18;00;022;05;1 
23.08.21 10:57:20;00;036;02;0 
23.08.21 10:57:40;00;033;02;0 
23.08.21 10:57:52;00;034;06;1 
23.08.21 10:57:55;00;033;05;1 
23.08.21 10:58:21;00;029;05;1 
23.08.21 10:58:31;00;025;02;0 
23.08.21 10:58:43;00;022;06;1 
23.08.21 10:59:16;00;030;06;1 
23.08.21 10:59:34;00;022;04;1 
23.08.21 11:00:11;00;033;05;1 
23.08.21 11:00:27;00;040;01;0 
23.08.21 11:00:47;00;027;05;1 
23.08.21 11:01:30;00;030;06;1 
23.08.21 11:01:33;00;032;06;1 
23.08.21 11:01:44;00;020;06;1 
23.08.21 11:01:46;00;019;05;1 
23.08.21 11:02:11;00;030;05;0 
23.08.21 11:02:24;00;034;05;1 
23.08.21 11:02:55;00;028;05;1 
23.08.21 11:03:10;00;023;10;0 
23.08.21 11:03:53;00;029;06;1 
23.08.21 11:04:04;00;030;02;0 
23.08.21 11:05:16;00;019;04;1 
23.08.21 11:05:57;00;033;04;0 
23.08.21 11:06:22;00;026;02;0 
23.08.21 11:06:25;00;033;04;0 
23.08.21 11:06:56;00;028;06;1 
23.08.21 11:07:15;00;020;06;1 
23.08.21 11:07:36;00;022;06;1 
23.08.21 11:07:44;00;032;06;1 
23.08.21 11:08:05;00;034;01;0 
23.08.21 11:08:13;00;031;02;0 
23.08.21 11:08:25;00;037;02;0 
23.08.21 11:09:14;00;033;01;0 
23.08.21 11:09:23;00;030;02;0 
23.08.21 11:09:45;00;032;05;1 
23.08.21 11:10:31;00;015;07;0 
23.08.21 11:10:44;00;021;03;1 
23.08.21 11:11:20;00;025;02;0 
23.08.21 11:11:23;00;023;02;0 
23.08.21 11:11:33;00;028;05;1 
23.08.21 11:11:55;00;018;17;1 
23.08.21 11:12:23;00;031;07;1 
23.08.21 11:12:34;00;027;02;0 
23.08.21 11:12:42;00;027;02;0 
23.08.21 11:12:46;00;024;03;0 
23.08.21 11:13:03;00;022;06;1 
23.08.21 11:13:19;00;032;05;1 
23.08.21 11:13:49;00;022;02;0 
23.08.21 11:14:18;00;032;07;1 
23.08.21 11:14:36;00;042;04;0 
23.08.21 11:14:46;00;028;06;1 
23.08.21 11:14:55;00;020;01;0 
23.08.21 11:15:04;00;032;06;1 
23.08.21 11:15:24;00;024;06;1 
23.08.21 11:15:44;00;024;05;1 
23.08.21 11:16:16;00;035;06;1 
23.08.21 11:16:25;00;020;05;1 
23.08.21 11:16:28;00;021;08;1 
23.08.21 11:16:36;00;030;03;0 
